COORDENADA_X;COORDENADA_Y;HORARIO;DESPACHO;ATENCION;DERIVACION;CLUSTER;HORARIO_EN_MINUTOS;DIA
73.2735248515211;30.37356612448155;08:53;0.9449627174421544;39.2863577909845;3.3049929401371223;6.0;533;1
65.33592958484559;-0.9452089207092492;09:07;2.401896882937089;27.79473151918903;10.567816041383956;6.0;547;1
53.760873643677385;14.468640050269684;09:13;3.5372061291561043;20.35409956535181;18.194979544494828;6.0;553;1
67.65147528581475;-8.538574999581064;10:02;2.9137723002005003;41.352833832114;20.473013578543444;6.0;602;1
67.70409334244934;20.556984746115543;11:27;11.67637115764544;37.92809632166587;5.495185925271343;6.0;687;1
62.89600037978981;3.901798744531718;11:32;5.592979021200189;12.777310252555091;20.425731856600216;6.0;692;1
77.56149915734797;18.585244791290577;11:58;2.208598481538472;12.76040878124692;3.4727347088634786;6.0;718;1
90.65600380179772;25.7220832486557;12:23;4.877798738230297;25.276696939411927;8.449585188563521;6.0;743;1
35.99611158833085;12.855652515660449;13:36;2.130141614107954;5.7874600371122105;11.328469998921769;6.0;816;1
64.8927908122086;9.713670652715996;13:52;0.7099727257636603;14.286020486302894;3.9151683710943055;6.0;832;1
48.09115936470877;7.886290667195702;14:14;3.42209177073012;10.566547643490734;27.59469006639425;6.0;854;1
50.60295104627624;-0.8199961862121685;15:10;1.867123291108736;8.872266799004462;16.79006796444655;6.0;910;1
54.89280432839274;5.3150394446215365;15:46;4.000428684906924;5.250142400797402;7.845921907385764;6.0;946;1
54.10816290354591;-3.765472008106856;16:00;7.270080082093778;5.928872334889767;5.017258765104175;6.0;960;1
56.981972317669054;27.39832853513946;16:35;5.458530423637392;18.65553117353028;4.605166632963686;6.0;995;1
59.99043090285584;33.27868542465232;16:56;0.9014483950129516;10.336784358125003;10.45354817423906;6.0;1016;1
60.05135278983624;19.547718461003967;17:40;3.57773388205576;11.857636290048577;14.114262247202504;6.0;1060;1
77.64232865401448;14.844059051559832;19:36;4.427250818604339;20.746987090116303;22.67655661175252;6.0;1176;1
57.16554395101969;15.244403309093093;20:29;8.010632551420654;23.4804952867428;3.187360207644071;6.0;1229;1
68.19625559700464;6.717697393270575;21:01;2.2209833010458904;5.671513116794921;16.071775590299314;6.0;1261;1
82.72905207310514;11.367164683444097;03:03;0.8532133818292629;19.576450337433847;12.19757106946922;6.0;183;2
61.43305401755953;1.5357850492189546;09:20;3.945275868542391;17.980522895273545;9.534178939277526;6.0;560;2
72.19835609173884;6.736016452013429;09:51;1.4190491335321418;14.070042814962427;3.3604310579102865;6.0;591;2
90.43918267425155;13.0016187679663;11:41;1.1684077837230746;40.08856805203767;10.880938114416976;6.0;701;2
68.70801775207642;1.6158783788633997;12:20;11.439627894693585;9.904630913134216;6.4675799821133575;6.0;740;2
66.95929437313355;2.064293275110142;12:35;5.981994113934283;20.88234345792693;17.756349702614976;6.0;755;2
56.04135402901514;14.405775817177563;13:16;5.2461183536671125;10.772908917865063;25.215094468905;6.0;796;2
69.31565211364787;-7.402964278595968;14:22;7.407530344684188;20.674508195769626;30.26189031880673;6.0;862;2
71.3093896624275;5.23925419814136;16:19;0.8577076591313769;14.46041149179838;12.664441254307697;6.0;979;2
46.14577673418606;2.4637080750162355;18:54;5.961029692603394;4.8452465143036445;6.373872624333302;6.0;1134;2
87.27679799161675;21.61121435584221;05:12;4.980902319846869;10.563079063230452;6.209474306528389;6.0;312;3
60.46470267426141;4.632941325626234;08:32;6.0523017890859645;25.369920107141848;7.653073245716547;6.0;512;3
81.17800050696653;2.570755845341683;11:24;2.1108148075470825;12.17816358885077;10.463567071055564;6.0;684;3
71.95921674461827;24.17530988133426;11:50;2.524899676936581;8.339064054294024;11.414122902434492;6.0;710;3
88.13664414627779;13.077130922909312;12:01;5.378707377265818;8.641683654770393;14.178999821180849;6.0;721;3
73.5738548751198;-12.68762371147922;13:27;1.457003522262442;17.79643556557888;21.722922381575103;6.0;807;3
87.40215023443344;14.022077871380256;02:00;6.990798569532898;11.521064900403136;13.61373784240354;6.0;120;4
64.62992510977016;24.82764045628915;15:35;5.453128200747591;4.7681923633747685;4.890007301358524;6.0;935;4
73.89815619658691;16.58084695776155;16:05;5.900111120950871;17.064457444260416;5.2869507677149965;6.0;965;4
78.68434086157072;17.806224012608215;17:31;3.454601671636774;41.84746935863542;20.707260923024577;6.0;1051;4
52.29956199515768;2.37107170138001;18:30;4.0356822343706895;31.889554393791585;5.717862217878745;6.0;1110;4
65.97188078221605;-10.9713966158811;19:21;0.7777023677323439;22.0087241519333;8.63573140502507;6.0;1161;4
68.77181162202989;27.28317721140978;19:23;4.204733227137383;10.349493499831926;6.429122911945145;6.0;1163;4
61.92888073510652;-11.844527533912506;20:29;4.551234805465961;10.36303910901564;17.321404147492355;6.0;1229;4
70.2492829166027;-22.28815021410184;10:17;0.9971872892157324;4.310259118349466;6.727185703027089;6.0;617;5
57.11647216153045;-0.9022732528150827;11:22;2.7652752702926304;7.05842822301274;10.933210939959746;6.0;682;5
