COORDENADA_X;COORDENADA_Y;HORARIO;DESPACHO;ATENCION;DERIVACION;CLUSTER;HORARIO_EN_MINUTOS;DIA
-15.083420890416352;108.2247732738224;08:46;3.9337250917928896;7.408894791428116;5.492109379691477;4.0;526;1
-16.402000103113973;114.27666916530136;09:34;7.229526558682595;26.769301292142742;17.807712689455578;4.0;574;1
-8.93028307585868;112.76705888277962;05:33;9.747097840270817;16.23499983551579;19.741262362306056;4.0;333;2
-18.71373120843615;109.61091066266684;11:49;8.184631629864075;5.274331990846964;3.184901543149448;4.0;709;2
-12.57376612122915;113.44244077396036;17:35;5.024277352221994;18.62153012597146;5.232179411298134;4.0;1055;2
-24.76511052338566;116.32508999504036;08:06;0.8930615444452433;16.067581506173212;6.154594373259583;4.0;486;3
-9.783873622842837;120.3090716475161;13:39;1.476954349132815;7.138914847485347;4.621510783911354;4.0;819;3
-8.76989875373458;113.2293499971582;20:54;4.287335857998862;8.019002760925883;21.453133244807688;4.0;1254;4
-7.046109348506933;100.04144321899234;00:51;9.50649186783091;4.208243040175742;21.31672048649681;4.0;51;5
-25.93691683649937;111.47305716302094;14:36;1.8707824564410245;22.771790371940003;10.144446523860772;4.0;876;5
-16.58068476990239;118.41553069425537;14:51;2.193042285915302;17.4204687548445;14.341117900696734;4.0;891;5
-15.588024016786235;119.9300638522646;07:45;4.961393486085167;38.38943809103996;5.100806481006823;4.0;465;6
-26.647644361818177;114.12810780320343;13:40;5.758778635910609;20.311040517732277;15.24122709501822;4.0;820;6
-16.737219712038893;112.32162352301908;16:22;10.252845056343828;19.042170346476794;9.053947501160485;4.0;982;6
-12.81007232435124;94.95695504720304;07:50;4.635491330613049;10.670593887427664;7.41045571241073;4.0;470;7
-16.255380800076896;110.5279976702633;09:10;6.789176640965851;12.155427531591398;10.500122214177503;4.0;550;7
-11.167923407802432;113.19983075771468;11:13;0.6512202758054211;12.804371712249596;17.83508110401128;4.0;673;7
-21.44210076198677;119.22496540025205;00:42;1.2180812562075125;24.53536691949448;13.731643584563296;4.0;42;8
-8.974940639916724;111.95739091790712;08:10;3.194267507602065;10.836012960951258;5.148365003629052;4.0;490;8
-13.512369310407744;117.0828549585698;17:25;4.069786386133819;15.7556889310822;16.41943121468101;4.0;1045;8
1.52008668163932;84.82471286280253;13:41;2.4003037507018443;11.80712473845861;4.4674553430199255;4.0;821;9
-4.078952266236486;88.03932334490138;19:59;2.8245874282430035;5.128816638923595;3.205688423268488;4.0;1199;9
-10.830516889699712;104.73797433229112;14:59;1.3233706400344576;27.908908470494964;8.396635474302348;4.0;899;10
-9.16188156530582;108.86924684971336;01:54;9.082471836713427;4.392364831720174;5.321131127261393;4.0;114;11
-11.525785696301783;101.03493233140205;10:20;4.558547222652988;17.263442833433043;5.360481317687659;4.0;620;11
-20.013359767961088;115.13434426282706;12:49;11.68474789073957;13.169587303135238;7.523328876988689;4.0;769;11
-17.721803726170453;112.7350431183009;05:54;0.8424227950627062;9.43246774231648;20.102668198352006;4.0;354;12
-9.746654234157624;96.05031479768844;10:01;3.408339252350032;43.24688137583156;29.792343109225804;4.0;601;12
-19.41904901395251;114.51308984234952;10:56;4.009752151983797;5.5082677194771925;11.35990484660609;4.0;656;12
-4.40422429329737;102.4575138171973;20:06;2.0289730063497435;17.518717136216495;28.327440497791464;4.0;1206;12
-12.8850218411654;107.58034031159217;11:42;5.223679662646025;5.308734533174455;10.845049257074912;4.0;702;13
-21.03349559730571;119.39799980535986;20:00;7.648171268366142;14.45092298178924;6.309837028685724;4.0;1200;13
-7.265986414040447;91.59386773781966;14:44;0.6283377674527474;12.630854652530283;3.221557303070488;4.0;884;14
-11.450193311279184;119.63297398874973;11:03;1.5770566554353964;7.929889595606744;4.8974025500532345;4.0;663;15
-11.97937135082562;121.10055898556472;15:49;3.72633078126164;11.93764378753808;3.312800329211248;4.0;949;15
0.2286520558200511;75.24283917895752;17:46;4.471553050458455;12.96494862820705;5.159113263688148;4.0;1066;15
-22.54978024616122;111.70761317271288;08:09;2.056880668207548;13.758863441789693;6.451696172858283;4.0;489;16
-13.456561249200504;121.34002745001492;13:32;10.329904596603578;14.483136886253076;10.566738530698425;4.0;812;16
-6.8182208346352935;104.43951762302184;12:59;1.7532949737595271;9.388337023529818;18.39688943805804;4.0;779;17
-21.86670156316167;117.78188345460806;10:58;10.392101879528395;21.21296113258609;16.18225947366775;4.0;658;18
-8.614962482792077;102.07194629417194;18:20;4.855913632084171;20.86496273931898;8.054346706923573;4.0;1100;18
-17.16585183638003;110.10465839077956;22:39;2.9101124739966178;10.985498984984329;3.47705599150384;4.0;1359;18
-28.482335116236364;117.33691749450465;21:28;10.61707392538426;41.31642568844604;9.615001583531082;4.0;1288;19
-12.537405280840096;89.13206362413979;10:44;6.303392055866529;6.719763712985414;8.356908297436522;4.0;644;21
-22.605664430872658;116.23270707398758;14:21;0.7266511664408513;31.23401400885264;8.617249135172584;4.0;861;21
-12.216631517243806;105.41396979972636;17:56;1.7945068221340186;20.87197238379889;12.897296675995966;4.0;1076;21
-15.1208222467563;113.13180160642928;08:49;1.5244414612391994;25.377819022154508;3.911921982773585;4.0;529;23
-15.660899475376713;115.54386375309792;20:32;2.6418173297341947;22.473461819131;19.559176331109693;4.0;1232;23
-17.24864611893679;115.47783145376236;16:01;2.3643846651964635;17.330169886465647;9.01810403899929;4.0;961;24
-8.985965305534764;97.51875246875127;22:36;3.5788148992377367;13.592815834417443;10.272093150123847;4.0;1356;24
-19.79992648703841;120.86182956834844;11:05;1.771254773776372;19.54318180793254;7.617442357790535;4.0;665;25
-14.1329360514475;109.0646020181578;11:17;5.212913594106039;23.48786885192113;15.80776964563925;4.0;677;25
3.08665512897908;84.29724608259181;16:36;0.7682091158601551;10.040936260157393;7.245245937068936;4.0;996;25
1.969175613503964;87.03581441799028;22:21;6.951198318608202;6.196481004171237;28.83429909734489;4.0;1341;25
-15.313230181252004;114.76560925786794;11:40;0.7640158680458153;5.020465724967072;4.449721485491874;4.0;700;26
-20.197835382999376;112.10830139602984;12:45;3.344472602506732;24.052718578272263;5.302516706967925;4.0;765;26
-16.874108075494142;109.03255977891476;13:42;12.108391211377846;10.672615678701325;27.140031059903315;4.0;822;27
-5.454307988202462;92.69394798796472;10:17;2.417379696441655;9.812733951272577;25.03393930252363;4.0;617;28
-4.278532547496187;97.79954045706512;12:52;1.045549901861882;9.09420468923966;4.297685659889656;4.0;772;28
-14.848351971468222;115.32284464973829;13:21;0.9652172452899674;15.129929072346544;5.526540635586814;4.0;801;28
-15.797459333857422;113.17431813805187;16:10;0.8667180998475522;8.33826083355506;3.237794401359368;4.0;970;29
-4.377934796259858;103.02392819169576;10:12;2.294667287830205;5.992554386217183;6.310842352265541;4.0;612;30
0.708091891234913;90.03054886761691;14:49;2.764757371851684;25.808023723693736;8.090014700235903;4.0;889;31
-17.972684525620572;109.4338769795539;11:50;3.771612064789812;23.203312447164624;5.426061306561504;4.0;710;33
-12.69754973509478;119.12882413797637;13:43;12.763357172895557;26.551321476909333;5.504473773596088;4.0;823;34
-16.162738250739107;111.15101808227033;18:05;2.550168239261263;11.991209375840404;10.465119466877706;4.0;1085;34
-23.287376955990048;116.89973401271445;07:51;3.7742337255092826;6.979450024882903;3.594276993506779;4.0;471;36
-7.173182797546488;101.97699009188334;17:03;8.401662110944006;13.907504341964383;12.787773740634638;4.0;1023;36
-9.985625775425431;113.47502450465048;14:23;3.137593969621388;23.8041125363859;8.342493563062238;4.0;863;39
-26.72887794567052;114.06620562428368;23:36;13.6163125002198;4.651132638462257;10.608703983591305;4.0;1416;39
-9.77922598578534;116.78159719818396;15:07;4.214378070802011;5.06760297660102;17.031182450164966;4.0;907;41
-10.991737476214585;113.48725264165344;14:08;8.786343540432467;9.693564022123638;8.158940131513848;4.0;848;42
-23.10281730058314;121.43797057321028;11:12;3.7019773588462623;38.64214346569398;7.57186716207049;4.0;672;44
-28.871421099023305;115.98179999386429;20:57;3.143347126755985;6.876271437424984;18.21994417061902;4.0;1257;44
-8.618217296555263;116.08451253352789;10:10;0.7066743192886693;27.03260052811664;23.869979098028686;4.0;610;45
-19.113427705887744;116.04163150489585;11:05;1.6703826258459011;27.2254707843468;11.058251922611266;4.0;665;45
-3.9196378721004415;90.35638238394372;21:24;0.6874288053478551;30.979000199676456;6.907164194995441;4.0;1284;45
-11.52514517087851;116.97262664890316;13:25;7.044878094507765;17.607552517991998;7.238582636203768;4.0;805;47
-8.614152647163785;105.01401736529648;17:50;3.936688169590069;14.763890607471703;19.230962798955684;4.0;1070;47
-29.647093779351724;117.08271655986528;03:10;4.541023193512919;9.702258012935197;7.712001885994461;4.0;190;50
-11.097530192231812;100.39752169533702;08:18;1.2976266256226128;7.23253777318449;10.296128728366574;4.0;498;51
-15.681838350765194;108.07924549970458;10:59;1.522428240532118;39.65915333237207;4.523450797815451;4.0;659;51
-4.029437258375808;99.78905021808237;18:50;1.6221085462237392;17.52991061901993;6.1642826653614025;4.0;1130;52
-5.717218881263681;104.74536586415977;16:08;1.132795337075546;5.219699467923098;7.741471641539677;4.0;968;53
-12.692612875341707;114.47428109359323;10:07;2.589066950298562;25.883406850486804;21.57753923141589;4.0;607;54
-10.57546413876116;95.38647824410836;13:29;0.8417347625547069;4.71197968962324;10.288189435957609;4.0;809;54
-12.805775038259178;105.9712412840836;20:43;7.340095646109026;7.6350797012557265;15.44378180794159;4.0;1243;57
-4.203315100976614;94.387198960209;14:00;5.164754463353843;8.613426252683217;13.827658724015803;4.0;840;58
-8.816524436302528;112.18167688800304;15:06;1.091753786519131;6.70154076725232;6.816456123461271;4.0;906;59
-24.12405468563189;116.7524570723886;10:01;4.862881499586372;6.49196949700968;13.010778676920538;4.0;601;60
-9.66332290153486;117.27152398934234;11:41;2.5325769936657507;17.60090878053216;6.380844955515853;4.0;701;61
-14.156251884677213;110.85671964644342;16:03;1.8702550388783468;14.264662114584493;12.406853711394458;4.0;963;61
7.097041895445344;84.23198498734295;11:13;2.0817229808687148;9.288003340275328;6.31083049899258;4.0;673;62
-26.45228964747465;111.73793560866606;12:40;2.217099852072528;4.261490338330064;8.897059630437392;4.0;760;62
-8.092662304820527;117.65728912815692;23:48;6.591571037308514;13.836160622088975;5.339055332940327;4.0;1428;62
-23.97940997714161;116.435668353449;13:18;1.9591857489693176;13.141597560216008;7.561196396728532;4.0;798;63
-9.665955026302884;110.37171153112962;16:11;6.4599518143303705;21.38776345097744;11.248238003934164;4.0;971;63
-29.18708559201378;114.03595876344218;16:40;6.6637492078198;7.149146709856669;21.53903696145621;4.0;1000;63
-7.327913102572791;102.00883545803264;02:50;14.088844547057818;12.464918084833204;7.187606366447231;4.0;170;64
-11.346074310528126;111.59692019828115;16:33;8.60965772694684;8.29177758595233;25.869280671777997;4.0;993;64
6.394006650266583;90.61447791749904;20:52;0.9000758872747463;5.706475090667706;24.830892062135703;4.0;1252;66
7.787342388179326;87.07998760318429;10:53;6.647044248414319;11.32586126037924;4.886283090133103;4.0;653;67
-29.284266584296404;112.55724087166762;19:25;10.527947274662456;32.28947595422654;5.524470435427389;4.0;1165;68
-12.108753335551947;100.76122891507086;06:51;0.7873175020644173;5.60560223859864;5.52698464715161;4.0;411;69
-19.631318514054374;115.10903575625343;08:35;1.6626262279452604;20.57166078384945;15.25417349806428;4.0;515;69
-21.37550833600724;111.28871866659055;08:40;3.948672728483435;6.471412771412102;11.59940678119203;4.0;520;69
-19.442184042791936;109.41665220970071;17:22;7.521913366982507;29.70099103485981;8.467720459721368;4.0;1042;69
7.113763643093396;91.98572031952362;10:18;0.7566074713265831;11.315372599875465;4.276207479174406;4.0;618;71
-8.67961495497552;97.50871149536128;00:05;2.477782466552188;27.947392797560163;8.563499989375295;4.0;5;72
-21.388015646406156;110.96277348773128;12:19;4.069246148599212;4.849732981894222;18.191547241387106;4.0;739;74
-20.537571544552648;107.0712088345224;21:43;3.137733765882411;23.76050191428312;4.867661508393407;4.0;1303;75
-21.69465115605796;111.89368166991888;09:56;2.3897124314468963;9.201915330732152;9.50223546518333;4.0;596;77
-19.452537404993784;114.4278044434896;10:44;4.296239619674341;22.517316536912844;8.484006895219846;4.0;644;77
-8.773404871262873;93.92473731210193;14:48;4.80443938303371;7.01940625745316;11.669285157665357;4.0;888;77
-21.9664662594016;119.93284784903923;16:17;3.3614619579317777;10.837859520265155;3.881407526791719;4.0;977;77
-20.447633344352056;119.2091493910623;08:17;3.744429700901178;14.161146238046411;7.550070451771402;4.0;497;78
-2.754037309282552;90.62344164137112;05:07;2.142690320680093;22.56158316993659;3.27113841395559;4.0;307;82
-14.711430104980996;116.52059086130288;11:33;7.478182862690407;7.042815995408455;19.728182369752;4.0;693;83
-9.354591212534974;100.10710467787366;13:31;9.809038775230643;19.6017032470688;5.116617828618347;4.0;811;83
-26.53697941983064;118.5185285439192;16:25;4.135868513934184;7.329905627288331;4.459223969637549;4.0;985;83
-2.9138208817186992;90.14411795756747;16:23;0.7858199030154498;6.2958120764647925;29.174339547209318;4.0;983;84
-4.013260359404677;95.46013479745923;08:16;6.631668563235532;16.692962960707213;13.556270173736223;4.0;496;85
-3.843004352444174;99.60239164796164;10:10;10.792849147284269;6.179765790882727;18.667199022926408;4.0;610;86
-6.77649333816414;102.67175179781134;17:26;3.377504459938516;13.292981362334128;16.662954181428844;4.0;1046;86
