COORDENADA_X;COORDENADA_Y;HORARIO;DESPACHO;ATENCION;DERIVACION;CLUSTER;HORARIO_EN_MINUTOS;DIA
39.05500543501706;64.82480783271635;07:08;1.657838804326152;4.80980640379833;7.915307055689884;1.0;428;1
36.2494277283712;58.34202485749496;07:19;4.720164541719567;14.24241172680014;24.717245718389734;1.0;439;1
52.97391331175369;44.09735202478837;07:36;4.860726436656472;4.522341618726033;23.36248619413276;1.0;456;1
17.28578439904121;52.2357483936752;09:07;4.499191807934466;11.468472310206836;18.445580570478278;1.0;547;1
25.326055835836645;57.54636231383928;09:16;4.465509017256831;27.316574505580576;7.467308638538109;1.0;556;1
49.14737545701946;61.80416203882998;10:33;4.706131549284613;38.64957968088231;4.17062038818788;1.0;633;1
41.15867178351996;36.92891122372173;10:41;0.6446703198762048;12.240725042745476;3.547617741893665;1.0;641;1
45.5081618357102;50.62114813637179;10:55;1.8428361181695136;6.31324453070872;28.646507191154303;1.0;655;1
33.41133482172146;52.28856967836259;11:23;2.9998865513646176;20.67911393485096;7.817093402833564;1.0;683;1
45.01808230748553;59.76046684665088;13:20;3.32668707119258;18.178550264938437;13.091868259596044;1.0;800;1
44.71721289590837;49.20643181040156;14:24;0.9240151416014992;39.09700480827114;6.151534374738209;1.0;864;1
32.18127426080402;36.59175714657286;14:32;1.1189318585740358;31.938182864732426;21.81657708220169;1.0;872;1
27.458292683602103;59.57379295098009;16:24;7.863348120969191;22.11210565799669;7.712940713384933;1.0;984;1
36.16752358517021;35.78473408901056;17:57;6.586679488102763;25.585808688410527;25.881783672889203;1.0;1077;1
12.195339320924376;28.082422353860927;22:03;3.6872056111313234;4.816299644641966;14.40342419673456;1.0;1323;1
15.802234241024523;64.4038430193797;03:16;13.983283331350068;26.92012056142376;27.009893666881297;1.0;196;2
56.268276880084485;40.436295472193656;06:33;8.980998627126452;4.34582267675487;5.324020301682507;1.0;393;2
45.26867649393829;39.13977020143943;08:54;5.6610404605689;4.869564256435695;8.05484576510289;1.0;534;2
40.61339940140697;64.24276970646834;10:55;3.3405515839983977;33.41106127364475;30.65978628588684;1.0;655;2
55.55052009218496;57.21016927723773;12:09;7.392737208705455;11.87596902163183;3.622704369794109;1.0;729;2
34.717524882616694;35.88407370286055;13:33;0.978456851881549;12.548638031478418;16.33897591473809;1.0;813;2
39.18882762241195;51.94957582712759;13:48;3.573111985754045;13.93940872957701;5.813553059954141;1.0;828;2
43.31536891261547;58.70043270191425;13:59;5.553302453569397;10.451248040376582;5.784691506255671;1.0;839;2
7.912901735067386;67.06199129276234;15:14;2.0678148594185077;8.187102184281972;18.313780497902485;1.0;914;2
32.86901905070446;66.7191735112762;15:19;10.345088332280955;18.75706053604577;10.45149026604032;1.0;919;2
53.71798695639484;63.84773360918131;15:52;1.01170898650642;21.54669218682388;24.602432564311144;1.0;952;2
26.875996284299447;61.29563692908784;07:49;3.583692993606705;30.223726020084094;6.690651647665808;1.0;469;3
56.17897734966424;64.30812747215485;08:24;3.625760587353292;11.356128740048767;6.691562556623447;1.0;504;3
32.53678112269324;52.09606591858434;08:44;3.389174075989483;15.133807871017863;5.289165423341057;1.0;524;3
35.119778312357674;57.41395921509831;09:18;9.201416776492067;8.632240696656455;16.760780023993977;1.0;558;3
38.58271517395719;47.046278806856776;10:55;6.039837404438363;12.223879787647428;20.91358344383572;1.0;655;3
52.22488064362428;64.0046934729537;12:06;3.944482264378375;10.886868295810908;13.14732765382985;1.0;726;3
44.897350393348646;36.16302591653324;13:25;1.1039989791345228;9.637035927411242;21.798976348979544;1.0;805;3
45.68404667838586;27.51512024912148;18:46;0.9715450488705794;9.236732996802832;4.563598854300476;1.0;1126;3
24.17727745582421;60.237318159248254;19:51;0.6638555935893139;9.580532855482067;25.349045124461863;1.0;1191;3
47.165012852856776;61.762085927926655;21:08;1.5689933559638007;15.676807763398376;11.277809609514346;1.0;1268;3
45.175145144002855;49.50847460364734;15:12;9.197374635854224;4.687001432440427;3.9386864473389687;1.0;912;4
35.772134143573545;49.53155006626048;15:18;7.0109227326387975;16.004495586927654;15.359966561056302;1.0;918;4
27.35717988476033;62.89703806470912;18:32;3.9832723895675777;6.060556940104917;21.864652649991573;1.0;1112;4
38.561453784226224;61.18239036330239;20:08;6.705499627815152;26.8338282536659;11.141865684197631;1.0;1208;4
30.86709357994932;64.32157293875619;09:05;10.21771145014528;6.189808357520629;5.88475235565069;1.0;545;5
49.71810893804497;43.211827863813234;09:45;1.9152196882049897;15.341017409933556;11.06914301519173;1.0;585;5
44.88793049065522;62.59410686429179;10:08;2.649359806683518;4.977749959053881;5.938179359239949;1.0;608;5
32.83270441014962;58.82401640265938;10:08;7.219095700172967;11.338847994722704;8.906012237253421;1.0;608;5
21.5014701252084;57.12332649693345;12:06;5.312167433719125;7.362978008713607;17.030711509720003;1.0;726;5
37.76442945141902;40.54401311084744;13:10;7.019465393550576;22.04554735421098;5.159572390013763;1.0;790;5
20.479071771929306;51.23050172938392;16:17;2.893377657648068;30.962105489079505;4.002423965779419;1.0;977;5
32.96095004806004;33.94686764850041;17:11;5.023796573712651;11.031161011797671;12.807401851728484;1.0;1031;5
53.261791526810285;43.16747801082951;17:44;0.7543825942232598;24.28266685159808;30.293348379081845;1.0;1064;5
37.541759230218496;49.74217490945496;19:06;4.377647518629515;15.975897669630202;5.381488424862708;1.0;1146;5
