COORDENADA_X;COORDENADA_Y;HORARIO;DESPACHO;ATENCION;DERIVACION;CLUSTER;HORARIO_EN_MINUTOS;DIA
61.678611768625096;67.79156874761993;01:50;3.4533989989449774;8.021162033741712;4.645038567151436;2.0;110;1
81.3060649307128;59.39407655158215;07:22;0.9352188955969688;26.21476254911348;3.744391256004648;2.0;442;1
60.44063306692206;60.17711550633609;07:45;4.496502456187826;7.631309540078883;16.37980301041334;2.0;465;1
69.14717524467413;52.113661370351565;10:15;12.123267108109989;18.54611845736152;4.368114715951993;2.0;615;1
83.00209664123777;47.06702614780154;13:02;8.562830272203843;23.713171634896277;8.600386119590564;2.0;782;1
97.37643916117202;34.32964292535941;13:04;2.211833711804184;10.08930684149659;18.384261669344585;2.0;784;1
67.72265574334538;65.21180114079692;14:07;1.4755008314892497;17.858247678656383;9.36696743453945;2.0;847;1
64.29443249199254;41.76688754239006;14:30;6.551903425163703;31.41218131928857;7.493825634997186;2.0;870;1
80.6735463705768;68.3979737129446;14:48;1.02319127521511;17.014882264185875;25.98087314431684;2.0;888;1
62.72066484236967;56.143880047225046;16:44;2.087020940554663;9.078708144988138;7.934229633039434;2.0;1004;1
62.72861580337388;59.00856399626769;09:04;4.754609183674539;10.967450638647014;16.241585688460596;2.0;544;2
77.47120889775925;37.138726891595496;09:06;1.0599753935510725;31.00334541965057;3.408695356850989;2.0;546;2
99.21369796901531;59.02368388783498;09:15;7.172150575619639;8.774656944375208;8.623318974906326;2.0;555;2
91.6310361877645;46.82216796381266;09:20;1.7078669328164495;13.249348994632593;6.84066331891742;2.0;560;2
69.8749236072778;55.6665217846968;10:23;2.4137477754177747;4.205271365262406;5.727363405624723;2.0;623;2
57.54226687975399;63.32806713771776;10:44;2.3242530347691948;7.300035613442469;17.687650399076944;2.0;644;2
77.45554813428083;61.77410968325929;11:08;1.0201170768080154;9.482459866888888;3.5289769579157646;2.0;668;2
92.4397090541252;54.4165006970302;11:44;11.46397202283024;9.764266521706594;10.43344216687391;2.0;704;2
99.6605800256686;57.6037388558996;12:15;3.2376604153987545;6.452699825907313;16.2231081409971;2.0;735;2
88.28363780958463;31.03907891597634;14:28;5.838465494140403;4.53691875936982;7.408405028433643;2.0;868;2
91.60815776267526;46.93898386903392;14:35;9.605231823796982;34.52121250036189;15.670334776459605;2.0;875;2
80.82220788667846;31.12483003152315;17:09;3.0993049237157857;35.48290643178236;10.68756124188944;2.0;1029;2
82.1623305954968;64.64969483092516;19:31;1.0250364631051196;7.454507213054501;3.4302696197830054;2.0;1171;2
88.63591416759334;48.57042330538744;20:24;4.617521850575365;7.252083745324555;22.78880108867158;2.0;1224;2
75.65102896941706;62.59712186439303;22:26;1.1549189824012498;6.487749229846231;13.909303047178206;2.0;1346;2
66.23914695291329;49.23878817172573;03:23;4.688730487015714;20.636851333090767;15.199829433645816;2.0;203;3
59.52991563523384;58.12256037221702;05:43;4.352975153694816;15.13435242806676;4.062267427905931;2.0;343;3
73.36235456890019;74.09982164222298;07:51;3.114432441909373;28.316140193274983;4.696096231603672;2.0;471;3
62.792947382247846;60.37800019490559;08:23;0.9860830480712366;5.532602639087536;17.26573324105154;2.0;503;3
94.1424968604189;53.79453322315081;10:49;2.374044260795685;7.518429116277788;18.332013989835577;2.0;649;3
62.08456711358279;52.61031476764645;12:05;2.2860316826627134;8.274933855820043;9.973102091887196;2.0;725;3
80.65220934987771;64.40681474325811;13:38;2.5845556126543943;41.22983486682108;25.473110722728315;2.0;818;3
85.5297024564037;53.41574467123456;13:54;5.5071722562549645;28.290643765482237;10.71655284798462;2.0;834;3
73.18390324105148;71.82327658416276;14:20;5.446409502351985;24.183233736912356;14.753654932315063;2.0;860;3
68.98535303982915;67.4673646112947;15:14;0.7555982104791678;6.025278085018831;9.919730363680156;2.0;914;3
84.33296012153514;68.79609829150623;16:23;3.149767839010282;8.297322775128915;5.842229304706072;2.0;983;3
90.97522140286736;31.123839178899185;17:16;6.349186761807525;14.60193945577238;5.439832340202076;2.0;1036;3
73.2584322625782;61.62620112296892;17:34;3.916990998233296;10.606378609409164;7.353807593822516;2.0;1054;3
93.43787341392756;52.06752821739652;18:00;1.4339976944607489;16.530456931822652;5.52755767409833;2.0;1080;3
57.23947105011333;35.09923260183973;20:53;7.9912119376698385;19.494621596362546;4.038938182149559;2.0;1253;3
72.60939317758316;57.371710429966974;14:49;10.305115203948516;8.75983178617745;27.47863106419353;2.0;889;4
97.79276197866876;48.18662350253519;16:16;7.6260979974346785;4.363124225970197;5.680655268030482;2.0;976;4
85.69481399672536;39.58375826333075;16:26;4.994188035043637;35.38923915351434;7.35171794386352;2.0;986;4
68.22836335420297;38.82741102098682;19:03;3.198693530896675;6.139070032669937;5.224203065360781;2.0;1143;4
87.52260708599455;55.39335412420378;07:51;3.299225083242276;8.492666607177325;25.78892688145299;2.0;471;5
80.20122033355568;42.6962969881296;08:55;14.339031538487369;4.970421998920598;15.476561900177131;2.0;535;5
79.302774271872;40.17716546709261;10:20;1.195953980022226;14.150276187078074;13.031173452596647;2.0;620;5
66.93767000458709;72.5594277734103;11:05;8.991531465907066;38.53390935778948;6.385402280030919;2.0;665;5
78.63316959613846;50.39823270926284;14:48;1.1059708726913078;6.688926317645596;5.902949271282033;2.0;888;5
87.50345694400806;50.59913695129988;16:19;2.276925837980268;10.214823234611616;4.001604009698135;2.0;979;5
61.290828135915625;58.82751186427532;16:34;7.705786986743278;40.68004695133926;5.699142833519889;2.0;994;5
99.68056915967762;48.91786033089751;16:57;7.387162942118687;6.352530828291227;10.831888922803843;2.0;1017;5
85.04576734977097;33.20556569764828;19:23;2.0730680010499385;19.38672586994679;7.357983567175809;2.0;1163;5
79.51552944487447;51.424338257083896;20:16;4.124501583176124;13.57716562059907;3.252163563533629;2.0;1216;5
79.31503314827158;52.12109059215808;21:04;0.7042607647553762;41.402169230913856;3.381813123423279;2.0;1264;5
92.47261219407504;33.24955122865642;10:07;5.609929630936268;20.87499210245002;7.610592843876391;2.0;607;6
63.69614856060529;60.86482697790318;10:16;2.4307334839286114;12.806522108746138;4.026112673089064;2.0;616;6
69.32957500353494;39.63477890580408;11:11;0.9884236248536942;10.830417003676237;5.873269834009893;2.0;671;6
67.74804031342973;36.92565167658438;19:53;8.084019403266499;10.511424208122357;14.162161563750232;2.0;1193;6
65.75441191763217;68.73013528378748;21:52;1.6708525004076256;45.10994535424873;3.9253342466765218;2.0;1312;6
62.41712593928055;36.660647173046335;07:25;3.2689255633886662;6.835411911734847;3.4498211723376877;2.0;445;7
87.45974519145247;47.72293026622724;08:43;1.5913344284822175;7.7669897858576356;6.070968440219524;2.0;523;7
71.56407435025115;58.686777689781714;08:48;1.47026297208305;10.65302025626908;4.599198632998959;2.0;528;7
67.82063666071802;58.52379536784276;08:49;1.3352083245727446;42.53560029327008;7.736577861381871;2.0;529;7
88.0953555318217;35.33875017680967;09:24;3.4428078724638937;25.45094865237155;7.289563016314968;2.0;564;7
67.12976376614385;63.04238379768785;10:10;2.844939773993116;11.834984109656151;3.2233195545536497;2.0;610;7
79.28584014424723;47.34980474995018;10:59;4.429508331222416;43.52083105939987;5.08714492365533;2.0;659;7
56.56421313090601;58.53265765588988;11:21;0.9856273080195838;26.294721351257223;14.586190654039878;2.0;681;7
77.43481464622468;61.44073688511049;11:31;4.004425332765202;24.46707529033397;8.527301553141792;2.0;691;7
79.68581889603571;49.61822059388944;12:06;2.38449547189859;11.783380629281222;3.903866743858615;2.0;726;7
73.90588253751586;31.120441775780407;13:36;2.7402103903745667;16.25233176871577;3.2489898915322337;2.0;816;7
63.66979746217631;52.63891570120612;13:41;7.277557169559147;6.402232728280082;15.948897299503423;2.0;821;7
74.37080689601648;39.25064553405038;14:04;5.145159771328458;19.179606720611613;16.069970774820877;2.0;844;7
94.43811174763742;56.74240314725424;14:38;0.8536187226080126;9.635307627229404;3.408236565806058;2.0;878;7
75.85501151028429;59.489706456814375;15:31;1.8323429275621197;9.353541530089307;8.204183235050285;2.0;931;7
91.16952557380849;42.78988833775324;16:07;1.70566939263687;14.37206151789364;10.088542724456635;2.0;967;7
75.13290573926832;65.993016975323;16:46;1.5335778254842685;36.23702526819911;6.691593828057795;2.0;1006;7
69.36125558422373;47.373239411817;17:07;2.606744934453505;6.887336465773431;8.812321815080645;2.0;1027;7
86.34481197816434;60.8252717904568;17:42;0.9827879100529452;30.134041343724736;5.718030883116947;2.0;1062;7
72.31824554473143;65.6015391797633;23:34;2.951922481631258;9.40336686307086;14.567475859336495;2.0;1414;7
98.95946986200391;34.02372691852886;07:38;2.109946276340793;10.664175290479244;5.023973000297584;2.0;458;8
82.8542679098557;59.75630148777264;09:04;0.7344346310611823;10.074556470763373;9.216436129339597;2.0;544;8
69.47281182224245;59.87755789097366;09:49;2.680728561482048;9.250583881687197;15.986912713114249;2.0;589;8
61.684409438611006;53.69070237774643;10:45;8.472689271358693;15.695985109690795;8.161645174255623;2.0;645;8
97.76663447550366;35.68104160344976;11:39;3.9121892077731015;17.65861830918095;5.647569425354336;2.0;699;8
70.27472991061161;59.73701243289593;11:59;2.499687738673276;41.844292504876805;22.358287903453512;2.0;719;8
71.32459014366918;70.77671876877562;12:00;8.57795615177353;35.00257286894647;3.632000795179549;2.0;720;8
65.70684319950526;45.80586424023321;12:34;3.917365256383266;16.031679386184294;6.988228023392375;2.0;754;8
91.63417580002364;55.77743544991924;13:49;4.403966470542096;7.85995877006588;27.44574395118154;2.0;829;8
77.29420248710963;57.0836662485253;13:55;1.5249859642196353;10.753450853708994;9.583855263087568;2.0;835;8
65.88181620857362;65.67742120915877;14:08;8.946893917327737;7.807634720249256;7.225612463418166;2.0;848;8
69.66768388283856;67.92063057113158;14:14;2.05666838961274;10.56901413063178;6.818172905238168;2.0;854;8
69.36971779915038;69.92442161007149;14:45;3.1329923044162133;11.763476720937645;13.016624630641594;2.0;885;8
58.33879985790384;53.91658467044778;15:27;0.815932718512696;7.571693541057368;29.462773050505508;2.0;927;8
74.78906786540938;48.1483575173252;15:28;3.0037484042009046;11.272743495856032;5.6056273332029;2.0;928;8
82.85772095718565;44.081278174163295;15:36;7.765082418088647;7.094841712890254;3.441320930067087;2.0;936;8
65.78395184975422;60.439422424223146;15:42;3.0841846002249964;33.51917543972784;11.459083094845536;2.0;942;8
75.74794607539081;58.30307968766218;16:53;0.7624003217676943;12.892389692573788;9.091574423310767;2.0;1013;8
91.67169325811916;61.98199783895802;17:35;6.101031641620052;9.513395333511294;9.119027059880391;2.0;1055;8
76.78269911864093;54.868933555710576;04:27;5.5329884621118826;15.945175440559332;10.432595687449949;2.0;267;9
80.80851746723313;62.62898634802237;09:51;1.1589767617883702;22.48504429682076;11.264396813898008;2.0;591;9
81.78022389920255;49.07941815468489;10:02;4.679785767160178;14.129688215504302;7.184101310761461;2.0;602;9
79.063199058153;60.26684499861866;12:00;1.0625732612789698;7.677273751878554;7.866832467443897;2.0;720;9
64.55344283534174;72.12042305939896;13:08;3.678590908516248;21.91107981215845;8.849355228668662;2.0;788;9
70.08102982069062;56.913734978784895;14:34;5.354262230957055;16.447823942182687;13.381758026584317;2.0;874;9
82.83911281406067;53.05688320239004;15:05;1.3677713901871271;17.855679073112;28.461571999386692;2.0;905;9
58.266112731710535;63.32069456304884;00:15;4.8195722515093244;8.728355513010953;15.1920048142863;2.0;15;10
70.15337270468297;59.0663835635997;08:08;1.1546942074863895;44.62538276679594;10.63690798606953;2.0;488;10
69.95855671904064;70.51711229487128;10:14;9.055295239468313;36.23025233551125;8.034169385923452;2.0;614;10
79.93835422082543;56.95180786854421;10:43;10.807193786660369;10.772471070958249;6.53164663852632;2.0;643;10
73.10087708089367;59.12241523549758;11:42;4.5256046884635;6.216058412089384;4.680526625623039;2.0;702;10
65.81325248601001;56.04196525932977;13:19;4.16013781204864;6.649177313145668;29.44761174276435;2.0;799;10
98.52813628165744;56.17075900245106;14:55;3.090767312057491;13.441713502704058;7.382466773450465;2.0;895;10
83.35522399725801;61.61732307494928;15:09;7.99155653566625;12.677179018033522;21.97926526982854;2.0;909;10
81.22907466747824;43.73263717268068;19:24;1.5435644965631747;39.53346351445776;19.07160231963005;2.0;1164;10
90.2232596769671;42.46513553946865;21:17;8.687287588208088;26.10345900306659;18.473014177259245;2.0;1277;10
98.39869243579264;33.833567456978884;21:50;4.488577729560863;5.603735728107518;6.823527301080202;2.0;1310;10
78.93795123220674;63.06942308513293;05:52;4.507856748976809;30.742099629146423;3.2653662429204977;2.0;352;11
70.06511948474086;46.42519600198868;07:43;3.838733120361916;10.371274490235486;28.67433444833467;2.0;463;11
71.61537680383614;66.00825788870162;08:51;3.831501104033648;11.41688226824885;16.51604472957548;2.0;531;11
84.98467430474538;49.19420888177704;08:54;8.537026247650902;13.029589244330417;4.99600539936412;2.0;534;11
71.28043493910457;61.024704960461065;09:36;1.1681337397984035;5.12787223553087;14.138690988676377;2.0;576;11
73.43267349240085;53.083554262165656;09:54;6.434980522376315;30.10252490048292;29.7589014488598;2.0;594;11
76.26880550414099;61.53619065851978;10:35;2.357294231123001;12.922170028991331;5.296707245440193;2.0;635;11
67.75914633943711;64.259054757376;11:07;1.648591052357585;31.672858645588526;8.828811984682012;2.0;667;11
66.17776907258275;40.15202489565138;12:34;3.946879090807344;17.16317155138755;11.40686001690733;2.0;754;11
97.53660996035704;28.205469872095964;14:17;6.048339247205476;31.84601892773628;23.279061858236098;2.0;857;11
91.59161716466356;62.03957639954653;15:43;2.5123623673117663;14.055543323123956;4.050500063843353;2.0;943;11
80.25921112653882;36.50527402775101;17:01;3.4050276857819504;12.96377815684408;3.703416369199717;2.0;1021;11
76.78099196227961;53.09761409342919;03:00;2.7747777741282005;12.513208376264728;4.536177331404537;2.0;180;12
66.69378414517371;71.74151673352499;06:55;9.212558861713497;10.82321601641376;22.790362436464903;2.0;415;12
83.29788497778229;69.06725487958192;08:27;1.064895488071329;6.961302962996903;3.596880449181592;2.0;507;12
83.70102853553563;61.74734888590313;09:18;1.6573018663660803;38.33532308286091;19.688359770278296;2.0;558;12
70.11640625757944;58.007926396119856;09:19;1.7940048226467868;10.871046041322447;14.86739048634072;2.0;559;12
66.63813076679793;44.73510351700968;09:23;4.4158638734234925;11.546373724495677;7.623891734539134;2.0;563;12
86.7166912451529;50.32336968408002;09:46;11.552633634585558;4.317138956968028;10.214437664279911;2.0;586;12
88.55219535179421;41.0883424242951;11:04;8.507504237518162;24.34394258861615;3.941642968030244;2.0;664;12
64.9800327641331;58.13957697511953;11:08;3.817946555522497;4.992174953048185;7.424183870137969;2.0;668;12
74.74538920510093;62.99316874879138;14:37;1.1469986816659632;16.623782692670414;8.829567479610782;2.0;877;12
92.87371145074556;40.61972846348166;14:39;3.703763846389317;7.167997159898674;11.18032213749222;2.0;879;12
74.66396199957101;41.84252296168745;15:15;4.961035838702911;16.039563036095817;23.213726831547167;2.0;915;12
79.06648251814279;37.805507237806125;16:51;1.4758300782802998;8.495176035026633;8.492611029942813;2.0;1011;12
63.906698848971054;62.61352499783133;17:51;7.423686493186914;32.19997955411564;14.288807906928598;2.0;1071;12
87.15869211930004;64.49853559084724;17:51;0.9175475961883804;24.334078926455653;4.704442093448088;2.0;1071;12
74.55223702224372;57.29431361295736;17:55;5.571909548840172;29.601751459480308;6.5046307156306735;2.0;1075;12
57.03431428539079;62.89560355522867;19:48;1.176177405006494;10.521634092093317;11.502432616821585;2.0;1188;12
59.34682906262853;44.31719896261524;20:08;1.2400317253058646;4.3984222797027535;10.31031613983778;2.0;1208;12
78.93004665666932;56.296613245453415;22:06;12.314321996472188;14.18832437497;10.235875992334323;2.0;1326;12
73.30775221398267;34.068654387400514;09:14;2.971380734036225;25.787258555235063;5.165998571035453;2.0;554;13
99.40490519163284;33.27425679226086;09:23;1.4126761218065271;6.155235242839049;26.001576744665364;2.0;563;13
98.409790797342;48.48576362644757;11:34;1.0496421336577504;20.490966551903583;3.7947641265940426;2.0;694;13
68.52817999119372;54.233975770333934;12:32;3.712745250711654;19.999813737399982;12.451875291644164;2.0;752;13
76.56873658478612;38.059367706976666;12:41;2.3977910282597064;13.87145563706782;13.320356086162942;2.0;761;13
75.356515038233;64.83868521169097;13:02;2.2210465448294023;25.19917768683354;4.060620111194619;2.0;782;13
87.95321086162873;47.94735803383998;13:25;11.342985427637862;15.401441275452472;7.602964468715728;2.0;805;13
76.0639971019324;57.58782761740761;14:15;5.332594837407293;10.085381947728605;5.51856420536284;2.0;855;13
76.0449234310591;55.509844240685865;16:33;3.3033956175882966;28.405203835608525;16.17156878679341;2.0;993;13
89.59145236514247;40.2760472307763;17:01;11.124892382878496;5.3182963744311005;6.6595997824954605;2.0;1021;13
80.09954748713562;35.14373975376196;00:09;1.0458611909897877;5.999626224626571;23.41462435383573;2.0;9;14
78.1194749210289;34.257229741327244;09:52;7.176424700520927;14.907409502090696;4.449274051021593;2.0;592;14
98.47794929457618;47.72644742644262;10:26;3.378558204853985;15.253341541031183;7.104695560059722;2.0;626;14
76.51002181991721;66.69347930478193;10:45;1.2212255185617018;12.877064991876535;19.735417865221905;2.0;645;14
73.70034787775877;42.5782430166114;11:45;8.757712073436892;12.99587186827553;5.532493745440349;2.0;705;14
66.59869532208393;44.69027323918034;11:49;1.661072838632493;19.92182080482208;6.033307004499986;2.0;709;14
75.90157660553305;59.509355982974746;11:57;4.426725378563343;8.508983770938274;11.961708498641189;2.0;717;14
76.64035618714531;34.66178262740487;12:01;2.104406011088001;5.00833809495927;16.641620184680434;2.0;721;14
87.08808396655594;38.06308541386309;12:28;3.796317454394968;8.014412335343305;24.881923066191504;2.0;748;14
