COORDENADA_X;COORDENADA_Y;HORARIO;DESPACHO;ATENCION;DERIVACION
72.87549436890824;67.76743774816636;08:37;0.10351381165291317;6.282839501358948;6.439367376371567
75.90690538556237;-3.534085763441189;08:41;2.262751603133918;14.216419361394724;1.08270006098739
-29.977527143746624;111.32612767965975;08:43;4.46782642279845;9.171202088801467;5.248109672086205
105.64385249835719;28.381249149469635;08:47;0.3180096033003704;7.733369148354201;0.3482596780470377
75.56786564769489;42.20499145117214;08:49;0.534446591296394;57.10025895272621;2.1329294527245963
99.99555230441348;86.63260972740818;08:58;0.03523886619855572;4.569248168617603;7.802375747888152
98.39040487112615;95.66627878411391;09:14;6.574173336835361;6.7367006284155355;15.293598337953076
133.7849591429843;53.89002436936949;09:26;2.2838329475487718;38.794401506881314;1.0592392165287279
47.86268740156084;-0.591901121239605;09:28;2.8970581918913143;1.451692781121546;0.740445835916383
106.15941530902373;48.657569458579125;09:32;1.767318537148197;2.9515553893247346;15.596168664505468
136.88327914518408;45.57715183811576;09:40;0.9952983501525754;43.87869176763217;14.934574425980996
55.89107153839744;48.68887246352062;10:04;4.452405913675742;3.9019627329232427;1.500224620215883
49.90776529204584;34.39163984871475;10:15;0.7296465612785167;31.953127139187583;1.489813701550352
116.7647019725651;64.72899568270648;10:23;13.039709193774826;37.90129447462639;2.148836877166918
56.19204322360585;15.472278799380298;10:32;2.3355443957873065;1.4932750586897874;12.256508656869968
46.554125832535036;19.79665755923185;10:40;4.426071868605015;6.133814644890758;0.4309930477802886
70.52624864585583;14.740264850208469;10:42;0.8549529510691795;36.40619111660806;1.4620774223203177
85.69506602050822;43.84987082620057;10:44;0.7526319515959925;9.68578675408792;3.304919551213319
80.52857119657483;1.0080369673706109;10:59;24.776205749029486;34.975250831104375;12.280858382472351
52.77829766530279;41.80954675068537;11:02;2.69229482537359;6.792028470359258;4.250008509761764
16.471022452463757;49.736122259407175;11:04;0.7886208679101733;22.058291300626305;15.22058278165899
17.869533164536232;-29.05859536822148;11:23;4.169347613367473;1.7764177587958343;13.962119943301332
86.25688725723336;50.13470947325433;11:26;4.341431011141273;4.631232649201007;1.721227101781598
117.1085779955904;57.36948820166376;11:28;1.0745027189416807;12.858725667259241;7.641527995666266
41.284476752964224;58.55301487155276;11:45;7.568161093140312;21.348977240586848;3.320545411848621
23.02099674423184;71.21838873859653;11:49;0.5680088848679492;31.99624397657541;13.584691471616726
107.7061384470898;49.06061273996373;11:57;0.0011912293887266661;13.17256142557121;6.304277197033473
78.93805868982058;23.313756419376595;11:59;1.6584280850167419;6.487898832206306;5.994574131168076
30.58870270268497;48.83360757332243;12:08;1.9080704383751834;16.572187581043277;13.85991847045387
140.48079247317025;-10.143849497566432;12:09;0.6872656642294485;42.81868221017237;20.59077649801132
39.284242551126425;70.2435982365543;12:16;1.2903111856469687;25.86582321247041;2.5140832502443105
98.95244940334715;62.07242765308774;12:18;2.31834782748382;15.66547591746816;4.814048459919638
77.68994009791894;60.82056984217678;12:37;1.5312586680386122;24.40760489268006;5.0674131017663555
112.94698062418695;42.09394082578984;12:42;5.287714779509819;25.737467327173732;11.082671082442703
-11.923878897660897;99.17422657459446;12:51;11.720611016140534;4.645818933145461;21.46197221616135
80.0279613167689;56.912656513824246;13:16;1.4199263010893575;3.9910324543863336;6.028648078172985
37.89098366885175;96.52607684834538;13:21;4.783007778961717;18.456536012150238;4.554752635361466
74.80087314331526;64.38923378875697;13:21;0.3953368777792688;5.067688916991572;8.013025397837012
30.805811373057296;104.43119688459731;13:41;0.47038516439134065;3.7603811749454454;16.89250542582863
96.23858574058247;85.80132748505788;13:51;3.4074717322573562;13.115350387537639;7.5792633687815805
36.34610134560715;36.52773588937387;13:51;3.433580564053841;19.16562395002378;9.685460397990653
41.95662593448728;55.596872508795926;13:57;0.6952550288571117;15.06607944774517;10.160658181137634
78.43958643698318;24.106788614696324;14:14;3.2298729851956884;36.46947864313135;7.246911963148005
80.86837984674237;-0.09006911042612686;14:23;4.109640329897611;2.6161788054825816;28.970845685607145
93.92220677365881;57.80036607335809;14:37;4.3122123399967505;43.4293306202035;2.8670237970361576
77.0927490886603;45.867230761160556;14:41;2.1638250061770044;11.544708254487002;13.406391941382367
29.491840248802102;69.40407710581863;14:41;4.358458805861655;19.993132206121103;3.9928775569976143
13.142008991313531;-27.08903969696989;14:51;0.849927962588886;5.354183113310777;19.77329774110998
66.96570857518466;52.96745825563279;15:03;6.431299274443867;8.891575436869868;8.317668769600804
42.31581982624957;62.000462268426666;15:11;1.943083775944032;0.5125531624758504;4.933300821494852
27.760437953688005;67.80994005632691;15:42;2.6693511444457845;17.92330001670286;2.335845709168884
86.2692333635069;1.4747429913821748;15:51;7.067046636549286;38.94406875074335;1.2840076771190363
39.89320591778425;101.07634401028074;16:14;3.1145435995629334;7.5451064239456045;2.731143957450506
68.26660965141889;1.2901075905280832;16:15;3.685509083419351;0.2571876742298138;14.832130913895021
105.14999477135372;-18.020252438625548;16:39;1.649692031269891;0.5829443611424541;17.49823739775067
27.7832963254424;50.975266084609444;16:51;0.13601583817018947;3.767343313443605;2.5283524471327516
70.83289215032462;47.8786078054049;17:26;12.21053311320665;5.717448620421301;11.561277628245335
142.18722415537124;-12.258008064511733;17:31;1.1401268982622144;1.182351028380693;6.164595251172131
102.61963231162882;89.16138137359535;18:10;1.325156505876542;31.125498464321787;4.059781607311058
111.84419262615299;62.09438706874185;19:03;4.098046678162128;1.976280870696552;19.281077935483527
27.34423517819887;63.025123459001684;19:13;2.3091794060235538;34.24058570869855;4.68929076228458
46.78910878296271;34.41656752738296;19:20;0.4196666286699811;9.597331067958923;11.8710179435762
101.95572443201203;92.87145012438462;20:26;22.329727047808273;11.225301008451;8.902270849183548
72.3042883278639;18.936349466313448;20:48;6.466735526596215;31.40654788478264;3.068021253534685
66.34795867804577;60.11006713131189;21:00;1.4786277808765251;42.28677774375356;2.8505258366956494
17.56065491041196;64.64832105264921;21:06;2.4735080159225995;8.5109165866341;9.815644125009038
142.16222255298467;30.03962804052931;22:13;10.451787029293008;5.585315084361933;2.655634801622412
68.49870239182074;100.10684833286848;23:13;8.718578029848564;49.84890740145597;18.985505187460237
79.98784558580826;10.940591682221598;01:08;1.2377398336000593;1.2956698165359957;55.60508644443915
26.939780691053357;69.11676698572235;01:59;1.314502061554305;21.47287585632566;15.013937304287648
89.54733841392866;9.382226344902472;10:30;7.725970045710571;7.293620526707189;39.16286846082957
72.01604455001517;55.108228224093324;10:37;6.800677957804154;16.193988058118485;5.682480091434073
70.29307603874109;1.8888719234974576;10:41;1.3521745238648348;4.5385088006657455;32.04405254616683
5.542385856224037;60.23900435094161;10:54;3.3343551028015814;0.9357097172310292;22.641716749678853
82.26617162439888;29.950787085961263;11:03;3.27561190302262;16.667223466767958;26.261061988934916
79.40694875385321;55.94040771471928;11:03;13.96322541311351;7.32740899080936;4.638671338754779
67.72928631108009;37.042449123621026;11:09;0.6085322965074457;23.334154425005398;18.172497128307462
43.50331172114796;65.21229246531217;11:55;8.263914656896604;3.821293394118266;26.0839790841192
19.72757076630572;-21.741358814401693;12:07;3.0382906253339335;8.803661302610024;22.51876201502331
37.54118957881816;97.93006571080393;12:24;1.5700487801766858;3.3270552611386672;8.696087570513658
101.78190859814495;106.77847081137045;12:24;10.771429101502862;23.984344664276136;21.46963854158509
74.13383971013633;19.672851282836145;12:34;0.459450312122464;0.9835108566635181;4.368849298956571
77.2444731665722;53.469791951115404;12:43;2.5982409622551104;22.86803170263391;14.104366278718018
79.51355712080769;27.963578940977836;12:46;8.009794423326785;33.36278127027768;6.392339682393988
82.59988029357118;2.350382050177757;12:51;0.471371185913987;8.184691165532625;0.8288867259959052
121.37396612383202;3.1065387969927993;12:53;6.054267931042231;8.524119912699499;13.859926190244696
44.154559562645304;49.98070250465948;13:08;7.329884560241363;43.93799685978667;28.04547227431138
71.89854159508577;-6.685857145324828;13:12;5.9699291355724045;0.7591270945184568;10.93578540292161
-12.159394835779844;99.07740909149258;13:15;0.5192572226523421;7.33007009236311;9.30469297568768
65.8153301903971;47.45444127000346;13:25;0.40645383990425654;4.437814012803059;13.68144395976026
16.597733097722568;-18.964346406058255;14:01;1.4585220947571638;12.218306175808733;11.82455175077739
27.032976089672054;79.2154309645388;14:22;2.38885566330687;6.014556084457429;4.052949034014509
31.50990137136153;54.04232992249001;14:55;12.121449480838253;12.447631888919982;0.2838822168191205
37.42990965884959;62.08714937724141;15:01;7.089935847595273;12.099456710609683;4.138987007940743
29.471049531008124;54.38265399413169;15:04;3.5028132864477968;11.580052477856809;4.229967511701374
60.20521070907399;-1.7880518712081446;15:12;0.2618597512960427;20.859723667173895;12.712186381383903
119.7329309943213;35.16262701497661;15:14;3.9093186605422483;5.068565026898208;2.360992284392451
84.58145517653773;91.68125277950313;15:40;1.2385893876240142;37.650301013674635;8.952176673812884
104.09058824884801;97.38868569268931;15:49;2.4255672203598544;12.704542818975703;0.8389296780904448
130.9139643839728;42.98727244661013;15:51;2.9822722212006174;12.949094860315984;0.15015303480343514
71.13907932358498;39.20107350060189;16:11;7.023765808829145;9.57167367298367;1.9136248831687723
54.26521211963011;60.42010816463069;16:21;8.701951251441647;31.078461279228684;3.567321767833176
76.78577883615745;70.78685795617235;16:27;2.33858273964403;37.20073414134964;13.375494096721784
69.92249300997628;25.78659439482293;17:11;1.7054448238190008;40.119345911909534;1.9593065856385985
123.97309188149471;63.9754451679763;17:59;3.664462818892376;24.94157527906615;9.610597856080574
132.7049464533371;1.9192704137923116;18:01;0.1343116722108945;5.757284363774523;5.111368909866055
35.28485451511258;34.219620686767136;18:10;8.269472576454204;8.22034259050654;0.5182993439543891
74.54847153317081;78.76009638921039;19:06;2.0487003343910604;10.886345127770937;1.3850763486909992
73.18310502830225;10.242899530777173;19:07;0.1501659742576153;21.46409467076717;15.690540387328058
74.69047779527918;41.59207574899783;19:42;3.6047115587501195;7.546181359370646;16.77810956799897
160.93616926684172;52.00557302653698;20:10;9.459926435352932;12.837845530057441;0.34929354273790264
47.752055866880504;96.25925449755029;20:20;0.2244661204883195;13.45770753406015;2.2052037891992518
100.69928303064057;44.31403429728003;20:35;6.760444257171128;7.392901169284768;1.5171478735019166
109.99961305127441;80.67490572598099;20:55;1.2504248660756145;9.277937946459938;27.047723568884763
61.821219168048884;-1.596776779560677;21:19;2.0765462904745053;24.370023197037025;17.461420447084496
86.94547034112095;35.441349130356265;22:54;11.127482307530721;27.588727433416302;2.0047113402971695
103.96760953873635;43.94156655532542;23:01;2.0264002046587892;0.25076229407697115;0.42283012311330614
49.482191118405446;43.80990040902821;23:49;4.678024116902263;13.768721033789856;19.92652169476209
-23.31095730924887;118.47117138047263;01:02;2.017967871046474;1.6661478965889154;12.82903434910246
90.96585436207191;58.068602530366185;03:35;7.955203684119958;7.305552013441765;0.26313235297310644
144.8281327222737;51.48737572887054;05:46;7.484401584986129;49.53036739133826;1.8828193010407581
